asap1_id,name1,,name1_shr,asap0_id,name0,name0_shr,rs_m_s,rs_m_e,rs2_m_s,rs2_m_e,,
583,Louangphabang,,Louangphabang,41,Lao People's Democratic Republic,Laos,,,,,,
1277,Oudomxai,,Oudomxai,41,Lao People's Democratic Republic,Laos,,,,,,
328,Phongsali,,Phongsali,41,Lao People's Democratic Republic,Laos,,,,,,
1272,Salavan,,Salavan,41,Lao People's Democratic Republic,Laos,,,,,,
1273,Savannakhet,,Savannakhet,41,Lao People's Democratic Republic,Laos,,,,,,
1119,Vientiane,,Vientiane,41,Lao People's Democratic Republic,Laos,,,,,,
1279,Vientiane capital,,Vientiane cap.,41,Lao People's Democratic Republic,Laos,,,,,,
1254,Xaignabouli,,Xaignabouli,41,Lao People's Democratic Republic,Laos,,,,,,
1278,Xekong,,Xekong,41,Lao People's Democratic Republic,Laos,,,,,,
1136,Xiangkhouang,,Xiangkhouang,41,Lao People's Democratic Republic,Laos,,,,,,
89,Latvia,,Latvia,158,Latvia,Latvia,,,,,,
63,Lebanon,,Lebanon,201,Lebanon,Lebanon,,,,,,
2500,Lesotho,,Lesotho,133,Lesotho,Lesotho,,,,,,
1289,Bomi,,Bomi,160,Liberia,Liberia,,,,,,
23,Bong,,Bong,160,Liberia,Liberia,,,,,,
1290,Gbarpolu,,Gbarpolu,160,Liberia,Liberia,,,,,,
1275,Grand Bassa,,Grand Bassa,160,Liberia,Liberia,,,,,,
1291,Grand Cape Mount,,Grand Cape Mount,160,Liberia,Liberia,,,,,,
449,Grand Gedeh,,Grand Gedeh,160,Liberia,Liberia,,,,,,
1282,Grand Kru,,Grand Kru,160,Liberia,Liberia,,,,,,
1088,Lofa,,Lofa,160,Liberia,Liberia,,,,,,
1295,Margibi,,Margibi,160,Liberia,Liberia,,,,,,
1296,Maryland,,Maryland,160,Liberia,Liberia,,,,,,
1298,Montserrado,,Montserrado,160,Liberia,Liberia,,,,,,
20,Nimba,,Nimba,160,Liberia,Liberia,,,,,,
1300,River Gee,,River Gee,160,Liberia,Liberia,,,,,,
35,Rivercess,,Rivercess,160,Liberia,Liberia,,,,,,
1302,Sinoe,,Sinoe,160,Liberia,Liberia,,,,,,
1293,Ajdabiya (agedabia),,Ajdabiya,176,Libya,Libya,,,,,,
1096,Al Aziziyah,,Al Aziziyah,176,Libya,Libya,,,,,,
1297,Al Fatah,,Al Fatah,176,Libya,Libya,,,,,,
1294,Al Jabal Al Akhdar,,Al Jabal A.K.,176,Libya,Libya,,,,,,
1304,Al Jufrah,,Al Jufrah,176,Libya,Libya,,,,,,
1299,Al Khoms,,Al Khoms,176,Libya,Libya,,,,,,
1301,Al Kufrah,,Al Kufrah,176,Libya,Libya,,,,,,
1306,Ash Shati,,Ash Shati,176,Libya,Libya,,,,,,
1309,Awbari (ubari),,Awbari (ubari),176,Libya,Libya,,,,,,
1305,Az Zawia (azzawiya),,Az Zawia,176,Libya,Libya,,,,,,
1308,Banghazi,,Banghazi,176,Libya,Libya,,,,,,
1312,Darnah,,Darnah,176,Libya,Libya,,,,,,
1310,Ghadamis,,Ghadamis,176,Libya,Libya,,,,,,
1313,Gharyan,,Gharyan,176,Libya,Libya,,,,,,
1311,Misurata,,Misurata,176,Libya,Libya,,,,,,
1315,Murzuq,,Murzuq,176,Libya,Libya,,,,,,
1316,Nuqat Al Khams,,Nuqat Al Khams,176,Libya,Libya,,,,,,
1317,Sabha,,Sabha,176,Libya,Libya,,,,,,
1280,Sawfajjin (sofuljeen),,Sawfajjin,176,Libya,Libya,,,,,,
1319,Surt (sirte),,Surt (sirte),176,Libya,Libya,,,,,,
1320,Tarhunah,,Tarhunah,176,Libya,Libya,,,,,,
1321,Tripoli (tarabulus),,Tripoli,176,Libya,Libya,,,,,,
24,Tubruq (tobruk),,Tubruq (tobruk),176,Libya,Libya,,,,,,
1322,Yafran (yefren),,Yafran (yefren),176,Libya,Libya,,,,,,
1323,Zeleitin (zliten),,Zeleitin,176,Libya,Libya,,,,,,
1324,Alytaus,,Alytaus,102,Lithuania,Lithuania,,,,,,
1328,Kauno,,Kauno,102,Lithuania,Lithuania,,,,,,
1329,Klaipedos,,Klaipedos,102,Lithuania,Lithuania,,,,,,
1326,Marijampoles,,Marijampoles,102,Lithuania,Lithuania,,,,,,
1332,Panevezio,,Panevezio,102,Lithuania,Lithuania,,,,,,
1333,Siauliu,,Siauliu,102,Lithuania,Lithuania,,,,,,
1336,Taurages,,Taurages,102,Lithuania,Lithuania,,,,,,
1338,Telsiu,,Telsiu,102,Lithuania,Lithuania,,,,,,
1340,Utenos,,Utenos,102,Lithuania,Lithuania,,,,,,
1341,Vilniaus,,Vilniaus,102,Lithuania,Lithuania,,,,,,
686,Luxembourg,,Luxembourg,152,Luxembourg,Luxembourg,,,,,,
1999,Alaotra Mangoro,,Alaotra Mangoro,51,Madagascar,Madagascar,,,,,,
2000,Amoron I Mania,,Amoron I Mania,51,Madagascar,Madagascar,,,,,,
2002,Analamanga,,Analamanga,51,Madagascar,Madagascar,,,,,,
2004,Analanjirofo,,Analanjirofo,51,Madagascar,Madagascar,,,,,,
60,Androy,,Androy,51,Madagascar,Madagascar,,,,,,
2012,Anosy,,Anosy,51,Madagascar,Madagascar,,,,,,
2021,Atsimo Atsinanana,,Atsimo A.,51,Madagascar,Madagascar,,,,,,
2016,Atsimo Andrefana,,Atsimo Andrefana,51,Madagascar,Madagascar,,,,,,
1965,Atsinanana,,Atsinanana,51,Madagascar,Madagascar,,,,,,
2045,Betsiboka,,Betsiboka,51,Madagascar,Madagascar,,,,,,
2048,Boeny,,Boeny,51,Madagascar,Madagascar,,,,,,
2039,Bongolava,,Bongolava,51,Madagascar,Madagascar,,,,,,
2044,Diana,,Diana,51,Madagascar,Madagascar,,,,,,
1914,Haute Matsiatra,,Haute Matsiatra,51,Madagascar,Madagascar,,,,,,
2062,Ihorombe,,Ihorombe,51,Madagascar,Madagascar,,,,,,
2063,Itasy,,Itasy,51,Madagascar,Madagascar,,,,,,
2066,Melaky,,Melaky,51,Madagascar,Madagascar,,,,,,
2068,Menabe,,Menabe,51,Madagascar,Madagascar,,,,,,
2069,Sava,,Sava,51,Madagascar,Madagascar,,,,,,
2072,Sofia,,Sofia,51,Madagascar,Madagascar,,,,,,
2070,Vakinankaratra,,Vakinankaratra,51,Madagascar,Madagascar,,,,,,
1758,Vatovavy Fitovinany,,Vatovavy F.,51,Madagascar,Madagascar,,,,,,
627,Area under National Administration,,Area under NA,148,Malawi,Malawi,11,4,,,,
520,Central Region,,Central Region,148,Malawi,Malawi,11,4,,,,
1342,Northern Region,,Northern Region,148,Malawi,Malawi,11,4,,,,
1343,Southern Region,,Southern Region,148,Malawi,Malawi,11,4,,,,
1325,Johor,,Johor,138,Malaysia,Malaysia,,,,,,
1327,Kedah,,Kedah,138,Malaysia,Malaysia,,,,,,
1221,Kelantan,,Kelantan,138,Malaysia,Malaysia,,,,,,
301,Kuala Lumpur,,Kuala Lumpur,138,Malaysia,Malaysia,,,,,,
1335,Melaka,,Melaka,138,Malaysia,Malaysia,,,,,,
1345,Negeri Sembilan,,Negeri Sembilan,138,Malaysia,Malaysia,,,,,,
1344,Pahang,,Pahang,138,Malaysia,Malaysia,,,,,,
1347,Perak,,Perak,138,Malaysia,Malaysia,,,,,,
386,Perlis,,Perlis,138,Malaysia,Malaysia,,,,,,
397,Pulau Pinang,,Pulau Pinang,138,Malaysia,Malaysia,,,,,,
117,Sabah,,Sabah,138,Malaysia,Malaysia,,,,,,
420,Sarawak,,Sarawak,138,Malaysia,Malaysia,,,,,,
434,Selangor,,Selangor,138,Malaysia,Malaysia,,,,,,
61,Terengganu,,Terengganu,138,Malaysia,Malaysia,,,,,,
398,Bamako,,Bamako,59,Mali,Mali,,,,,,
1349,Gao,,Gao,59,Mali,Mali,,,,,,
1352,Kayes,,Kayes,59,Mali,Mali,,,,,,
1346,Kidal,,Kidal,59,Mali,Mali,,,,,,
1353,Koulikoro,,Koulikoro,59,Mali,Mali,,,,,,
438,Mopti,,Mopti,59,Mali,Mali,,,,,,
439,Segou,,Segou,59,Mali,Mali,,,,,,
441,Sikasso,,Sikasso,59,Mali,Mali,,,,,,
456,Tombouctou,,Tombouctou,59,Mali,Mali,,,,,,
276,Malta,,Malta,40,Malta,Malta,,,,,,
687,Martinique,,Martinique,177,Martinique,Martinique,,,,,,
1979,Ma'tan al-Sarra,,Ma'tan al-Sarra,187,Ma'tan al-Sarra,Ma'tan al-Sarra,,,,,,
1348,Adrar,,Adrar,90,Mauritania,Mauritania,6,10,,,,
1355,Assaba,,Assaba,90,Mauritania,Mauritania,6,10,,,,
1358,Brakna,,Brakna,90,Mauritania,Mauritania,6,10,,,,
1350,Dakhlet-Nouadhibou,,Dakhlet N.,90,Mauritania,Mauritania,6,10,,,,
1359,Gorgol,,Gorgol,90,Mauritania,Mauritania,6,10,,,,
1362,Guidimakha,,Guidimakha,90,Mauritania,Mauritania,6,10,,,,
1356,Hodh Ech Chargi,,Hodh Ech Chargi,90,Mauritania,Mauritania,6,10,,,,
1364,Hodh El Gharbi,,Hodh El Gharbi,90,Mauritania,Mauritania,6,10,,,,
1365,Inchiri,,Inchiri,90,Mauritania,Mauritania,6,10,,,,
239,Nouakchott,,Nouakchott,90,Mauritania,Mauritania,6,10,,,,
1366,Tagant,,Tagant,90,Mauritania,Mauritania,6,10,,,,
1370,Tiris-Zemmour,,Tiris-Zemmour,90,Mauritania,Mauritania,6,10,,,,
523,Trarza,,Trarza,90,Mauritania,Mauritania,6,10,,,,
682,Mauritius,,Mauritius,149,Mauritius,Mauritius,,,,,,
216,Mayotte,,Mayotte,42,Mayotte,Mayotte,,,,,,
1372,Aguascalientes,,Aguascalientes,63,Mexico,Mexico,,,,,,
480,Baja California Sur,,B. California S.,63,Mexico,Mexico,,,,,,
1373,Baja California,,Baja California,63,Mexico,Mexico,,,,,,
472,Campeche,,Campeche,63,Mexico,Mexico,,,,,,
477,Chiapas,,Chiapas,63,Mexico,Mexico,,,,,,
481,Chihuahua,,Chihuahua,63,Mexico,Mexico,,,,,,
497,Coahuila,,Coahuila,63,Mexico,Mexico,,,,,,
1375,Colima,,Colima,63,Mexico,Mexico,,,,,,
1379,Distrito Federal,,Distrito Federal,63,Mexico,Mexico,,,,,,
1381,Durango,,Durango,63,Mexico,Mexico,,,,,,
1382,Guanajuato,,Guanajuato,63,Mexico,Mexico,,,,,,
1369,Guerrero,,Guerrero,63,Mexico,Mexico,,,,,,
498,Hidalgo,,Hidalgo,63,Mexico,Mexico,,,,,,
500,Jalisco,,Jalisco,63,Mexico,Mexico,,,,,,
495,Mexico,,Mexico,63,Mexico,Mexico,,,,,,
510,Michoacan,,Michoacan,63,Mexico,Mexico,,,,,,
1383,Morelos,,Morelos,63,Mexico,Mexico,,,,,,
511,Nayarit,,Nayarit,63,Mexico,Mexico,,,,,,
514,Nuevo Leon,,Nuevo Leon,63,Mexico,Mexico,,,,,,
515,Oaxaca,,Oaxaca,63,Mexico,Mexico,,,,,,
513,Puebla,,Puebla,63,Mexico,Mexico,,,,,,
1384,Queretaro,,Queretaro,63,Mexico,Mexico,,,,,,
1385,Quintana Roo,,Quintana Roo,63,Mexico,Mexico,,,,,,
1386,San Luis Potosi,,San Luis Potosi,63,Mexico,Mexico,,,,,,
516,Sinaloa,,Sinaloa,63,Mexico,Mexico,,,,,,
518,Sonora,,Sonora,63,Mexico,Mexico,,,,,,
519,Tabasco,,Tabasco,63,Mexico,Mexico,,,,,,
22,Tamaulipas,,Tamaulipas,63,Mexico,Mexico,,,,,,
1387,Tlaxcala,,Tlaxcala,63,Mexico,Mexico,,,,,,
522,Veracruz,,Veracruz,63,Mexico,Mexico,,,,,,
1388,Yucatan,,Yucatan,63,Mexico,Mexico,,,,,,
1389,Zacatecas,,Zacatecas,63,Mexico,Mexico,,,,,,
318,Micronesia (Federated States of),,Micronesia,44,Micronesia (Federated States of),Micronesia,,,,,,
688,Moldova - Republic of,,Moldova,70,Moldova - Republic of,Moldova,,,,,,
521,Arxangai,,Arxangai,32,Mongolia,Mongolia,,,,,,
524,Bayan-O'lgii,,Bayan-O'lgii,32,Mongolia,Mongolia,,,,,,
525,Bayanxongor,,Bayanxongor,32,Mongolia,Mongolia,,,,,,
531,Bulgan,,Bulgan,32,Mongolia,Mongolia,,,,,,
532,Darxan-Uul,,Darxan-Uul,32,Mongolia,Mongolia,,,,,,
534,Dornod,,Dornod,32,Mongolia,Mongolia,,,,,,
1377,Dornogovi,,Dornogovi,32,Mongolia,Mongolia,,,,,,
1391,Dundgovi,,Dundgovi,32,Mongolia,Mongolia,,,,,,
1376,Govi-Altai,,Govi-Altai,32,Mongolia,Mongolia,,,,,,
1397,Govisu'mber,,Govisu'mber,32,Mongolia,Mongolia,,,,,,
1399,O'mnogovi,,O'mnogovi,32,Mongolia,Mongolia,,,,,,
34,Orxon,,Orxon,32,Mongolia,Mongolia,,,,,,
1403,O'vorxangai,,O'vorxangai,32,Mongolia,Mongolia,,,,,,
1380,Selenge,,Selenge,32,Mongolia,Mongolia,,,,,,
1404,Su'xbaatar,,Su'xbaatar,32,Mongolia,Mongolia,,,,,,
1394,To'v,,To'v,32,Mongolia,Mongolia,,,,,,
1401,Ulaanbaatar,,Ulaanbaatar,32,Mongolia,Mongolia,,,,,,
1390,Uvs,,Uvs,32,Mongolia,Mongolia,,,,,,
1392,Xentii,,Xentii,32,Mongolia,Mongolia,,,,,,
1393,Xovd,,Xovd,32,Mongolia,Mongolia,,,,,,
1395,Xo'vsgol,,Xo'vsgol,32,Mongolia,Mongolia,,,,,,
1406,Zavxan,,Zavxan,32,Mongolia,Mongolia,,,,,,
1689,Montenegro,,Montenegro,194,Montenegro,Montenegro,,,,,,
182,Chaouia - Ouardigha,,Chaouia,120,Morocco,Morocco,,,,,,
630,Doukkala - Abda,,Doukkala - Abda,120,Morocco,Morocco,,,,,,
2408,F├¿s - Boulemane,,F├¿s - Boulemane,120,Morocco,Morocco,,,,,,
2409,Gharb - Chrarda - B├⌐ni Hssen,,Gharb,120,Morocco,Morocco,,,,,,
362,Grand Casablanca,,Grand Casablanca,120,Morocco,Morocco,,,,,,
1877,Guelmim - Es-Semara,,Guelmim,120,Morocco,Morocco,,,,,,
1912,La├óyoune - Boujdour - Sakia El Hamra,,La├óyoune,120,Morocco,Morocco,,,,,,
2398,Marrakech - Tensift - Al Haouz,,Marrakech,120,Morocco,Morocco,,,,,,
119,Mekn├¿s - Tafilalet,,Mekn├¿s,120,Morocco,Morocco,,,,,,
120,Oriental,,Oriental,120,Morocco,Morocco,,,,,,
2410,Rabat - Sal├⌐ - Zemmour - Zaer,,Rabat,120,Morocco,Morocco,,,,,,
2411,Souss - Massa - Dra├ó,,Souss,120,Morocco,Morocco,,,,,,
2413,Tadla - Azilal,,Tadla - Azilal,120,Morocco,Morocco,,,,,,
426,Tanger - T├⌐touan,,Tanger - T├⌐touan,120,Morocco,Morocco,,,,,,
631,Taza - Al Hoceima - Taounate,,Taza,120,Morocco,Morocco,,,,,,
121,Cabo Delgado,,Cabo Delgado,33,Mozambique,Mozambique,11,4,,,,
122,Gaza,,Gaza,33,Mozambique,Mozambique,11,4,,,,
123,Inhambane,,Inhambane,33,Mozambique,Mozambique,11,4,,,,
2361,Lago niassa,,Lago niassa,33,Mozambique,Mozambique,11,4,,,,
125,Manica,,Manica,33,Mozambique,Mozambique,11,4,,,,
2284,Maputo,,Maputo,33,Mozambique,Mozambique,11,4,,,,
127,Nampula,,Nampula,33,Mozambique,Mozambique,11,4,,,,
129,Niassa,,Niassa,33,Mozambique,Mozambique,11,4,,,,
131,Sofala,,Sofala,33,Mozambique,Mozambique,11,4,,,,
133,Tete,,Tete,33,Mozambique,Mozambique,11,4,,,,
130,Zambezia,,Zambezia,33,Mozambique,Mozambique,11,4,,,,
1124,Ayeyawaddy,,Ayeyawaddy,81,Myanmar,Myanmar,,,,,,
2075,Bago (E),,Bago (E),81,Myanmar,Myanmar,,,,,,
2076,Bago (W),,Bago (W),81,Myanmar,Myanmar,,,,,,
1116,Chin,,Chin,81,Myanmar,Myanmar,,,,,,
1126,Kachin,,Kachin,81,Myanmar,Myanmar,,,,,,
1098,Kayar,,Kayar,81,Myanmar,Myanmar,,,,,,
1128,Kayin,,Kayin,81,Myanmar,Myanmar,,,,,,
1132,Magway,,Magway,81,Myanmar,Myanmar,,,,,,
1140,Mandalay,,Mandalay,81,Myanmar,Myanmar,,,,,,
1143,Mon,,Mon,81,Myanmar,Myanmar,,,,,,
1113,Rakhine,,Rakhine,81,Myanmar,Myanmar,,,,,,
1146,Sagaing,,Sagaing,81,Myanmar,Myanmar,,,,,,
2077,Shan (E),,Shan (E),81,Myanmar,Myanmar,,,,,,
2080,Shan (N),,Shan (N),81,Myanmar,Myanmar,,,,,,
2082,Shan (S),,Shan (S),81,Myanmar,Myanmar,,,,,,
9,Taninthayi,,Taninthayi,81,Myanmar,Myanmar,,,,,,
1133,Yangon,,Yangon,81,Myanmar,Myanmar,,,,,,
1138,Erongo,,Erongo,129,Namibia,Namibia,,,,,,
1162,Hardap,,Hardap,129,Namibia,Namibia,,,,,,
1191,Karas,,Karas,129,Namibia,Namibia,,,,,,
10105,Kavango East,,Kavango East,129,Namibia,Namibia,,,,,,
10104,Kavango West,,Kavango West,129,Namibia,Namibia,,,,,,
1396,Khomas,,Khomas,129,Namibia,Namibia,,,,,,
517,Kunene,,Kunene,129,Namibia,Namibia,,,,,,
1409,Ohangwena,,Ohangwena,129,Namibia,Namibia,,,,,,
1410,Omaheke,,Omaheke,129,Namibia,Namibia,,,,,,
1413,Omusati,,Omusati,129,Namibia,Namibia,,,,,,
1417,Oshana,,Oshana,129,Namibia,Namibia,,,,,,
1415,Oshikoto,,Oshikoto,129,Namibia,Namibia,,,,,,
1407,Otjozondjupa,,Otjozondjupa,129,Namibia,Namibia,,,,,,
21,Zambezi,,Zambezi,129,Namibia,Namibia,,,,,,
1412,Central,,Central,190,Nepal,Nepal,,,,,,
1414,Eastern,,Eastern,190,Nepal,Nepal,,,,,,
56,Far Western,,Far West,190,Nepal,Nepal,,,,,,
103,Mid Western,,Mid West,190,Nepal,Nepal,,,,,,
113,Western,,West,190,Nepal,Nepal,,,,,,
218,Netherlands Antilles,,Netherlands A.,45,Netherlands Antilles,Nether. Antilles,,,,,,
262,Netherlands,,Netherlands,139,Netherlands,Netherlands,,,,,,
118,Administrative unit not available,,Unit unavailable,119,New Caledonia,New Caledonia,,,,,,
114,Auckland,,Auckland,181,New Zealand,New Zealand,,,,,,
1419,Bay Of Plenty,,Bay Of Plenty,181,New Zealand,New Zealand,,,,,,
1400,Canterbury,,Canterbury,181,New Zealand,New Zealand,,,,,,
1421,East Cape,,East Cape,181,New Zealand,New Zealand,,,,,,
1425,Hawke's Bay,,Hawke's Bay,181,New Zealand,New Zealand,,,,,,
1427,Nelson-marlborough,,Nelson,181,New Zealand,New Zealand,,,,,,
526,Northland,,Northland,181,New Zealand,New Zealand,,,,,,
1424,Otago,,Otago,181,New Zealand,New Zealand,,,,,,
1287,Southland,,Southland,181,New Zealand,New Zealand,,,,,,
1428,Taranaki,,Taranaki,181,New Zealand,New Zealand,,,,,,
1429,Waikato,,Waikato,181,New Zealand,New Zealand,,,,,,
1431,Wanganui-manawatu,,Wanganui,181,New Zealand,New Zealand,,,,,,
1435,Wellington,,Wellington,181,New Zealand,New Zealand,,,,,,
528,Westland,,Westland,181,New Zealand,New Zealand,,,,,,
1434,Atlantico Norte,,Atlantico Norte,93,Nicaragua,Nicaragua,,,,,,
1209,Atlantico Sur,,Atlantico Sur,93,Nicaragua,Nicaragua,,,,,,
1436,Boaco,,Boaco,93,Nicaragua,Nicaragua,,,,,,
1440,Carazo,,Carazo,93,Nicaragua,Nicaragua,,,,,,
1441,Chinandega,,Chinandega,93,Nicaragua,Nicaragua,,,,,,
1368,Chontales,,Chontales,93,Nicaragua,Nicaragua,,,,,,
1443,Esteli,,Esteli,93,Nicaragua,Nicaragua,,,,,,
1444,Granada,,Granada,93,Nicaragua,Nicaragua,,,,,,
1447,Jinotega,,Jinotega,93,Nicaragua,Nicaragua,,,,,,
1433,Leon,,Leon,93,Nicaragua,Nicaragua,,,,,,
1448,Madriz,,Madriz,93,Nicaragua,Nicaragua,,,,,,
1438,Managua,,Managua,93,Nicaragua,Nicaragua,,,,,,
435,Masaya,,Masaya,93,Nicaragua,Nicaragua,,,,,,
1449,Matagalpa,,Matagalpa,93,Nicaragua,Nicaragua,,,,,,
1452,Nueva Segovia,,Nueva Segovia,93,Nicaragua,Nicaragua,,,,,,
1456,Rio San Juan,,Rio San Juan,93,Nicaragua,Nicaragua,,,,,,
1458,Rivas,,Rivas,93,Nicaragua,Nicaragua,,,,,,
1459,Agadez,,Agadez,80,Niger,Niger,6,10,,,,
1453,Diffa,,Diffa,80,Niger,Niger,6,10,,,,
1460,Dosso,,Dosso,80,Niger,Niger,6,10,,,,
1454,Maradi,,Maradi,80,Niger,Niger,6,10,,,,
308,Niamey,,Niamey,80,Niger,Niger,6,10,,,,
1461,Tahoua,,Tahoua,80,Niger,Niger,6,10,,,,
1455,Tillaberi,,Tillaberi,80,Niger,Niger,6,10,,,,
1463,Zinder,,Zinder,80,Niger,Niger,6,10,,,,
2337,Abia,,Abia,155,Nigeria,Nigeria,4,10,,,,
1354,Adamawa,,Adamawa,155,Nigeria,Nigeria,4,10,,,,
1361,Akwa Ibom,,Akwa Ibom,155,Nigeria,Nigeria,4,10,,,,
1457,Anambra,,Anambra,155,Nigeria,Nigeria,4,10,,,,
2364,Bauchi,,Bauchi,155,Nigeria,Nigeria,4,10,,,,
2367,Bayelsa,,Bayelsa,155,Nigeria,Nigeria,4,10,,,,
1464,Benue,,Benue,155,Nigeria,Nigeria,4,10,,,,
1466,Borno,,Borno,155,Nigeria,Nigeria,4,10,,,,
1467,Cross River,,Cross River,155,Nigeria,Nigeria,4,10,,,,
1468,Delta,,Delta,155,Nigeria,Nigeria,4,10,,,,
2366,Ebonyi,,Ebonyi,155,Nigeria,Nigeria,4,10,,,,
1470,Edo,,Edo,155,Nigeria,Nigeria,4,10,,,,
2120,Ekiti,,Ekiti,155,Nigeria,Nigeria,4,10,,,,
2348,Enugu,,Enugu,155,Nigeria,Nigeria,4,10,,,,
1462,FCT - Abuja,,FCT - Abuja,155,Nigeria,Nigeria,4,10,,,,
2368,Gombe,,Gombe,155,Nigeria,Nigeria,4,10,,,,
620,Imo,,Imo,155,Nigeria,Nigeria,4,10,,,,
1473,Jigawa,,Jigawa,155,Nigeria,Nigeria,4,10,,,,
1475,Kaduna,,Kaduna,155,Nigeria,Nigeria,4,10,,,,
1478,Kano,,Kano,155,Nigeria,Nigeria,4,10,,,,
1479,Katsina,,Katsina,155,Nigeria,Nigeria,4,10,,,,
1481,Kebbi,,Kebbi,155,Nigeria,Nigeria,4,10,,,,
1483,Kogi,,Kogi,155,Nigeria,Nigeria,4,10,,,,
1484,Kwara,,Kwara,155,Nigeria,Nigeria,4,10,,,,
535,Lagos,,Lagos,155,Nigeria,Nigeria,4,10,,,,
2371,Nassarawa,,Nassarawa,155,Nigeria,Nigeria,4,10,,,,
1416,Niger,,Niger,155,Nigeria,Nigeria,4,10,,,,
1485,Ogun,,Ogun,155,Nigeria,Nigeria,4,10,,,,
2374,Ondo,,Ondo,155,Nigeria,Nigeria,4,10,,,,
1423,Osun,,Osun,155,Nigeria,Nigeria,4,10,,,,
1488,Oyo,,Oyo,155,Nigeria,Nigeria,4,10,,,,
2375,Plateau,,Plateau,155,Nigeria,Nigeria,4,10,,,,
2376,Rivers,,Rivers,155,Nigeria,Nigeria,4,10,,,,
2378,Sokoto,,Sokoto,155,Nigeria,Nigeria,4,10,,,,
1437,Taraba,,Taraba,155,Nigeria,Nigeria,4,10,,,,
1491,Yobe,,Yobe,155,Nigeria,Nigeria,4,10,,,,
2379,Zamfara,,Zamfara,155,Nigeria,Nigeria,4,10,,,,
217,Niue,,Niue,37,Niue,Niue,,,,,,
51,Chagang-do,,Chagang-do,161,Dem People's Rep of Korea,North Korea,,,,,,
476,Hamgyong-bukto,,Hamgyong-bukto,161,Dem People's Rep of Korea,North Korea,,,,,,
1004,Hamgyong-namdo,,Hamgyong-namdo,161,Dem People's Rep of Korea,North Korea,,,,,,
758,Hwanghae-bukto,,Hwanghae-bukto,161,Dem People's Rep of Korea,North Korea,,,,,,
1005,Hwanghae-namdo,,Hwanghae-namdo,161,Dem People's Rep of Korea,North Korea,,,,,,
1001,Kaesong-si,,Kaesong-si,161,Dem People's Rep of Korea,North Korea,,,,,,
997,Kangwon-do,,Kangwon-do,161,Dem People's Rep of Korea,North Korea,,,,,,
741,P'yongan-bukto,,P'yongan-bukto,161,Dem People's Rep of Korea,North Korea,,,,,,
1006,P'yongan-namdo,,P'yongan-namdo,161,Dem People's Rep of Korea,North Korea,,,,,,
1003,P'yongyang-si,,P'yongyang-si,161,Dem People's Rep of Korea,North Korea,,,,,,
1007,Yanggang-do,,Yanggang-do,161,Dem People's Rep of Korea,North Korea,,,,,,
451,The Republic of North Macedonia,,North Macedonia,106,The Republic of North Macedonia,North Macedonia,,,,,,
1492,Akershus,,Akershus,173,Norway,Norway,,,,,,
1465,Aust-agder,,Aust-agder,173,Norway,Norway,,,,,,
1489,Buskerud,,Buskerud,173,Norway,Norway,,,,,,
1235,Finnmark,,Finnmark,173,Norway,Norway,,,,,,
1495,Hedmark,,Hedmark,173,Norway,Norway,,,,,,
1238,Hordaland,,Hordaland,173,Norway,Norway,,,,,,
1442,Moere Og Romsdal,,Moere Og Romsdal,173,Norway,Norway,,,,,,
1418,Nordland,,Nordland,173,Norway,Norway,,,,,,
1446,Nord-troendelag,,Nord-troendelag,173,Norway,Norway,,,,,,
1426,Oestfold,,Oestfold,173,Norway,Norway,,,,,,
1494,Oppland,,Oppland,173,Norway,Norway,,,,,,
285,Oslo,,Oslo,173,Norway,Norway,,,,,,
1450,Rogaland,,Rogaland,173,Norway,Norway,,,,,,
1472,Soer-Troendelag,,Soer-Troendelag,173,Norway,Norway,,,,,,
1474,Sogn og Fjordane,,Sogn og Fjordane,173,Norway,Norway,,,,,,
1374,Telemark,,Telemark,173,Norway,Norway,,,,,,
1480,Troms,,Troms,173,Norway,Norway,,,,,,
1469,Vest-Agder,,Vest-Agder,173,Norway,Norway,,,,,,
1496,Vestfold,,Vestfold,173,Norway,Norway,,,,,,
173,A Dakhliya,,A Dakhliya,89,Oman,Oman,,,,,,
1497,A Sharqiya,,A Sharqiya,89,Oman,Oman,,,,,,
1498,Al Batnah,,Al Batnah,89,Oman,Oman,,,,,,
1500,Al Dhahira,,Al Dhahira,89,Oman,Oman,,,,,,
1501,Al Wusta,,Al Wusta,89,Oman,Oman,,,,,,
1504,Dhofar,,Dhofar,89,Oman,Oman,,,,,,
542,Musandam,,Musandam,89,Oman,Oman,,,,,,
1505,Muscat,,Muscat,89,Oman,Oman,,,,,,
1506,Balochistan,,Balochistan,199,Pakistan,Pakistan,,,,,,
1486,Federally Administered Tribal Areas,,FA Tribal Areas,199,Pakistan,Pakistan,,,,,,
399,Islamabad,,Islamabad,199,Pakistan,Pakistan,,,,,,
1487,North-West Frontier,,N.W. Frontier,199,Pakistan,Pakistan,,,,,,
1490,Punjab,,Punjab,199,Pakistan,Pakistan,,,,,,
25,Sindh,,Sindh,199,Pakistan,Pakistan,,,,,,
348,Palau,,Palau,39,Palau,Palau,,,,,,
2327,Bocas del Toro,,Bocas del Toro,175,Panama,Panama,,,,,,
2329,Chiriqu├¡,,Chiriqu├¡,175,Panama,Panama,,,,,,
1507,Cocl├⌐,,Cocl├⌐,175,Panama,Panama,,,,,,
527,Col├│n,,Col├│n,175,Panama,Panama,,,,,,
