asap0_id;name0_shr;asap1_id;name1_shr;crop_name;sos_s;sos_e;eos_s;eos_e,
134;Viet Nam;2135;Ho Chi Minh City;Rice (Summer-Autumn);11;15;19;24,
134;Viet Nam;2135;Ho Chi Minh City;Rice (Winter-Spring/South);36;2;8;10,
134;Viet Nam;2136;Long An;Rice (Summer-Autumn);10;16;21;27,
134;Viet Nam;2136;Long An;Rice (Winter-Spring/South);32;36;6;9,
134;Viet Nam;2137;Nam Dinh;Rice (10th Month/North);20;22;31;36,
134;Viet Nam;2137;Nam Dinh;Rice (Winter-Spring/North);7;9;16;17,
134;Viet Nam;2138;Nghe An;Rice (10th Month/North);17;20;26;36,
134;Viet Nam;2138;Nghe An;Rice (Winter-Spring/North);4;7;13;16,
134;Viet Nam;2141;Ninh Binh;Rice (10th Month/North);19;21;30;36,
134;Viet Nam;2141;Ninh Binh;Rice (Winter-Spring/North);6;8;15;17,
134;Viet Nam;2143;Ninh Thuan;Rice (Summer-Autumn);12;16;20;24,
134;Viet Nam;2145;Phu Tho;Rice (10th Month/North);19;20;33;36,
134;Viet Nam;2145;Phu Tho;Rice (Winter-Spring/North);6;9;15;16,
134;Viet Nam;2146;Quang Binh;Rice (10th Month/North);17;23;31;34,
134;Viet Nam;2146;Quang Binh;Rice (Winter-Spring/North);2;4;12;19,
134;Viet Nam;2147;Quang Tri;Rice (10th Month/North);17;24;29;34,
134;Viet Nam;2147;Quang Tri;Rice (Winter-Spring/North);2;5;12;18,
134;Viet Nam;2148;Soc Trang;Rice (Summer-Autumn);11;16;22;27,
134;Viet Nam;2148;Soc Trang;Rice (Winter-Spring/South);35;2;8;9,
134;Viet Nam;2149;Son La;Rice (10th Month/North);20;23;33;36,
134;Viet Nam;2149;Son La;Rice (Winter-Spring/North);7;10;15;20,
134;Viet Nam;2150;Thai Binh;Rice (10th Month/North);20;22;30;36,
134;Viet Nam;2150;Thai Binh;Rice (Winter-Spring/North);6;8;15;17,
134;Viet Nam;2152;Tien Giang;Rice (Summer-Autumn);12;18;21;26,
134;Viet Nam;2152;Tien Giang;Rice (Winter-Spring/South);36;2;8;9,
134;Viet Nam;2153;Thai Nguyen;Rice (10th Month/North);19;21;34;1,
134;Viet Nam;2153;Thai Nguyen;Rice (Winter-Spring/North);7;9;15;17,
134;Viet Nam;2154;Thanh Hoa;Rice (10th Month/North);18;20;28;36,
134;Viet Nam;2154;Thanh Hoa;Rice (Winter-Spring/North);5;8;14;16,
134;Viet Nam;2155;Vinh Phuc;Rice (10th Month/North);18;20;33;36,
134;Viet Nam;2155;Vinh Phuc;Rice (Winter-Spring/North);6;8;14;16,
134;Viet Nam;2156;Yen Bai;Rice (10th Month/North);18;22;34;36,
134;Viet Nam;2156;Yen Bai;Rice (Winter-Spring/North);6;8;14;16,
134;Viet Nam;2199;Can Tho city;Rice (10th Month/North);17;19;25;27,
134;Viet Nam;2199;Can Tho city;Rice (Summer-Autumn);9;11;22;27,
134;Viet Nam;2201;Dak Lak;Rice (Summer-Autumn);9;14;19;23,
134;Viet Nam;2201;Dak Lak;Rice (Winter-Spring/South);36;2;8;12,
134;Viet Nam;2202;Dak Nong;Rice (10th Month/North);24;25;33;36,
134;Viet Nam;2202;Dak Nong;Rice (Summer-Autumn);10;13;19;22,
134;Viet Nam;2202;Dak Nong;Rice (Winter-Spring/North);5;9;17;20,
134;Viet Nam;2382;Lao Cai;Rice (10th Month/North);19;23;33;2,
134;Viet Nam;2382;Lao Cai;Rice (Winter-Spring/North);7;9;15;19,
134;Viet Nam;2387;Hau Giang;Rice (Summer-Autumn);9;15;21;28,
134;Viet Nam;2387;Hau Giang;Rice (Winter-Spring/South);34;2;7;9,
134;Viet Nam;2388;Lai Chau;Rice (10th Month/North);19;21;32;1,
134;Viet Nam;2388;Lai Chau;Rice (Winter-Spring/North);6;9;15;17,
135;Cameroon;436;Ouest;Maize (Main);8;10;19;23,
135;Cameroon;436;Ouest;Maize (Second);23;27;35;1,
135;Cameroon;436;Ouest;Yams;8;10;34;36,
135;Cameroon;784;Nord - Ouest;Maize (Main);7;10;18;22,
135;Cameroon;784;Nord - Ouest;Maize (Second);23;26;34;1,
135;Cameroon;784;Nord - Ouest;Yams;8;10;34;36,
135;Cameroon;847;Extrême - Nord;Cassava;13;19;34;3,
135;Cameroon;847;Extrême - Nord;Millet;13;19;29;33,
135;Cameroon;847;Extrême - Nord;Rice;13;19;31;36,
135;Cameroon;847;Extrême - Nord;Sorghum;13;19;29;33,
135;Cameroon;847;Extrême - Nord;Yams;9;11;33;36,
135;Cameroon;853;Littoral;Maize (Main);7;9;18;20,
135;Cameroon;853;Littoral;Maize (Second);23;25;35;1,
135;Cameroon;854;Nord;Cassava;12;16;34;36,
135;Cameroon;854;Nord;Millet;12;17;31;33,
135;Cameroon;854;Nord;Rice;12;16;31;36,
135;Cameroon;854;Nord;Sorghum;12;17;31;33,
135;Cameroon;854;Nord;Yams;9;11;33;36,
135;Cameroon;858;Sud - Ouest;Maize (Main);5;9;18;20,
135;Cameroon;858;Sud - Ouest;Maize (Second);24;26;35;2,
135;Cameroon;878;Adamaoua;Maize (Main);8;11;19;22,
135;Cameroon;878;Adamaoua;Maize (Second);23;25;33;36,
135;Cameroon;878;Adamaoua;Yams;9;12;32;35,
141;South Africa;590;West Cape;Barley;8;15;28;34,
141;South Africa;590;West Cape;Wheat;8;15;28;34,
141;South Africa;1712;Free State;Maize (East);26;31;11;18,
141;South Africa;1712;Free State;Millet;26;31;11;18,
141;South Africa;1712;Free State;Soybean;26;31;11;18,
141;South Africa;1713;Gauteng;Maize (East);26;31;12;16,
141;South Africa;1713;Gauteng;Millet;26;31;12;16,
141;South Africa;1713;Gauteng;Soybean;26;31;12;16,
141;South Africa;2223;Eastern Cape;Maize (East);26;31;14;20,
141;South Africa;2223;Eastern Cape;Millet;26;31;14;20,
141;South Africa;2223;Eastern Cape;Soybean;26;31;14;20,
141;South Africa;2224;KwaZulu-Natal;Maize (East);26;31;14;19,
141;South Africa;2224;KwaZulu-Natal;Millet;26;31;14;19,
141;South Africa;2224;KwaZulu-Natal;Soybean;26;31;14;19,
141;South Africa;2262;Limpopo;Maize (East);27;31;14;21,
141;South Africa;2262;Limpopo;Millet;27;31;14;21,
141;South Africa;2262;Limpopo;Soybean;27;31;14;21,
141;South Africa;2264;Mpumalanga;Maize (East);27;31;10;21,
141;South Africa;2264;Mpumalanga;Millet;27;31;10;21,
141;South Africa;2264;Mpumalanga;Soybean;27;31;10;21,
141;South Africa;2265;North West;Maize (East);25;31;12;18,
141;South Africa;2265;North West;Millet;25;31;12;18,
141;South Africa;2265;North West;Soybean;25;31;12;18,
141;South Africa;2311;Northern Cape;Barley;10;14;28;32,
141;South Africa;2311;Northern Cape;Maize (West);35;1;12;15,
141;South Africa;2311;Northern Cape;Millet;25;27;14;16,
141;South Africa;2311;Northern Cape;Sorghum;35;1;12;15,
141;South Africa;2311;Northern Cape;Soybean;35;1;12;15,
141;South Africa;2311;Northern Cape;Wheat;10;14;28;32,
142;Congo;92;Plateaux;Maize (Main);24;27;35;4,
142;Congo;92;Plateaux;Maize (Second);5;11;18;20,
142;Congo;92;Plateaux;Yams;5;11;19;20,
142;Congo;249;Pool;Maize (Main);25;29;34;4,
142;Congo;249;Pool;Maize (Second);3;10;17;20,
142;Congo;249;Pool;Yams;3;10;19;20,
142;Congo;423;Bouenza;Maize (Main);28;30;34;4,
142;Congo;423;Bouenza;Maize (Second);3;9;19;21,
142;Congo;423;Bouenza;Yams;3;9;19;21,
142;Congo;779;Niari;Maize (Main);27;28;34;36,
142;Congo;779;Niari;Maize (Second);3;4;16;22,
142;Congo;779;Niari;Yams;3;4;19;22,
142;Congo;962;Lekoumou;Maize (Main);27;29;34;36,
142;Congo;962;Lekoumou;Maize (Second);2;4;15;18,
142;Congo;962;Lekoumou;Yams;2;4;15;18,
148;Malawi;520;Central Region;Maize;30;34;15;19,
148;Malawi;520;Central Region;Rice;32;36;15;21,
148;Malawi;520;Central Region;Sorghum;34;36;16;18,
148;Malawi;1342;Northern Region;Maize;31;34;16;19,
148;Malawi;1342;Northern Region;Rice;32;36;16;19,
148;Malawi;1342;Northern Region;Sorghum;34;36;16;18,
148;Malawi;1343;Southern Region;Maize;31;34;14;19,
148;Malawi;1343;Southern Region;Rice;32;36;14;19,
148;Malawi;1343;Southern Region;Sorghum;34;36;16;18,
150;Burundi;9994;Burundi West;Beans (A season);27;30;1;3,
150;Burundi;9994;Burundi West;Beans (B season);6;10;18;19,
150;Burundi;9994;Burundi West;Maize (A season));27;31;1;6,
150;Burundi;9994;Burundi West;Maize (B season);6;10;18;21,
150;Burundi;9994;Burundi West;Sorghum (A season);27;31;1;6,
150;Burundi;9994;Burundi West;Sorghum (B season);6;10;18;21,
150;Burundi;9995;Burundi East;Beans (A season);26;30;1;3,
150;Burundi;9995;Burundi East;Beans (B season);7;11;18;19,
150;Burundi;9995;Burundi East;Maize (A season));26;30;1;6,
150;Burundi;9995;Burundi East;Maize (B season);7;11;18;21,
150;Burundi;9995;Burundi East;Sorghum (A season);26;30;1;6,
150;Burundi;9995;Burundi East;Sorghum (B season);7;11;18;21,
155;Nigeria;620;Imo;Maize (Second);24;26;35;1,
155;Nigeria;620;Imo;Maize (South/Main);6;11;19;21,
155;Nigeria;620;Imo;Rice (Irrigated);24;26;35;1,
155;Nigeria;1354;Adamawa;Sorghum;12;17;32;34,
155;Nigeria;1361;Akwa Ibom;Maize (Second);24;27;36;2,
155;Nigeria;1361;Akwa Ibom;Maize (South/Main);6;11;18;20,
155;Nigeria;1361;Akwa Ibom;Rice (Irrigated);24;27;36;2,
155;Nigeria;1416;Niger;Maize (Second);23;26;33;36,
155;Nigeria;1416;Niger;Maize (South/Main);8;14;19;23,
155;Nigeria;1416;Niger;Rice (Irrigated);23;26;33;36,
155;Nigeria;1416;Niger;Sorghum;11;14;33;35,
155;Nigeria;1423;Osun;Maize (Second);24;25;35;36,
155;Nigeria;1423;Osun;Maize (South/Main);6;9;19;20,
155;Nigeria;1423;Osun;Rice (Irrigated);24;25;35;36,
155;Nigeria;1437;Taraba;Maize (Second);23;26;34;36,
155;Nigeria;1437;Taraba;Maize (South/Main);8;12;19;22,
155;Nigeria;1437;Taraba;Rice (Irrigated);23;26;34;36,
155;Nigeria;1437;Taraba;Sorghum;10;15;33;35,
155;Nigeria;1457;Anambra;Maize (Second);23;26;35;1,
155;Nigeria;1457;Anambra;Maize (South/Main);7;10;19;24,
155;Nigeria;1457;Anambra;Rice (Irrigated);23;26;35;1,
155;Nigeria;1462;FCT, Abuja;Maize (Second);23;26;34;36
155;Nigeria;1462;FCT, Abuja;Maize (South/Main);7;11;19;22
155;Nigeria;1462;FCT, Abuja;Rice (Irrigated);23;26;34;36
155;Nigeria;1464;Benue;Maize (Second);23;26;34;36,
155;Nigeria;1464;Benue;Maize (South/Main);6;11;19;22,
155;Nigeria;1464;Benue;Rice (Irrigated);23;26;34;36,
155;Nigeria;1466;Borno;Millet;17;19;28;30,
155;Nigeria;1466;Borno;Rice (Rainfed);17;19;28;30,
155;Nigeria;1466;Borno;Sorghum;14;19;31;33,
155;Nigeria;1467;Cross River;Maize (Second);24;26;34;2,
155;Nigeria;1467;Cross River;Maize (South/Main);6;10;18;20,
155;Nigeria;1467;Cross River;Rice (Irrigated);24;26;34;2,
155;Nigeria;1468;Delta;Maize (Second);24;27;35;2,
155;Nigeria;1468;Delta;Maize (South/Main);6;11;18;21,
155;Nigeria;1468;Delta;Rice (Irrigated);24;27;35;2,
155;Nigeria;1470;Edo;Maize (Second);24;27;34;1,
155;Nigeria;1470;Edo;Maize (South/Main);6;11;19;23,
155;Nigeria;1470;Edo;Rice (Irrigated);24;27;34;1,
155;Nigeria;1473;Jigawa;Sorghum;17;19;31;35,
155;Nigeria;1475;Kaduna;Maize (Second);23;26;33;35,
155;Nigeria;1475;Kaduna;Maize (South/Main);7;12;19;21,
155;Nigeria;1475;Kaduna;Rice (Irrigated);23;26;33;35,
155;Nigeria;1475;Kaduna;Sorghum;11;16;32;34,
155;Nigeria;1478;Kano;Sorghum;13;18;31;34,
155;Nigeria;1479;Katsina;Sorghum;13;19;31;35,
155;Nigeria;1481;Kebbi;Sorghum;13;19;32;35,
155;Nigeria;1483;Kogi;Maize (Second);24;27;34;2,
155;Nigeria;1483;Kogi;Maize (South/Main);6;11;19;22,
155;Nigeria;1483;Kogi;Rice (Irrigated);24;27;34;2,
155;Nigeria;1484;Kwara;Maize (Second);23;26;33;36,
155;Nigeria;1484;Kwara;Maize (South/Main);7;12;19;22,
155;Nigeria;1484;Kwara;Rice (Irrigated);23;26;33;36,
155;Nigeria;1488;Oyo;Maize (Second);24;25;34;36,
155;Nigeria;1488;Oyo;Maize (South/Main);7;10;19;21,
155;Nigeria;1488;Oyo;Rice (Irrigated);24;25;34;36,
155;Nigeria;1491;Yobe;Millet;17;19;29;32,
155;Nigeria;1491;Yobe;Rice (Rainfed);17;19;29;32,
155;Nigeria;1491;Yobe;Sorghum;17;19;29;34,
155;Nigeria;2120;Ekiti;Maize (Second);24;26;35;36,
155;Nigeria;2120;Ekiti;Maize (South/Main);6;8;19;21,
155;Nigeria;2120;Ekiti;Rice (Irrigated);24;26;35;36,
155;Nigeria;2337;Abia;Maize (Second);24;26;35;1,
155;Nigeria;2337;Abia;Maize (South/Main);6;11;18;20,
155;Nigeria;2337;Abia;Rice (Irrigated);24;26;35;1,
155;Nigeria;2348;Enugu;Maize (Second);24;26;34;36,
155;Nigeria;2348;Enugu;Maize (South/Main);6;10;19;21,
155;Nigeria;2348;Enugu;Rice (Irrigated);24;26;34;36,
155;Nigeria;2364;Bauchi;Sorghum;12;19;31;34,
155;Nigeria;2366;Ebonyi;Maize (Second);23;27;35;36,
155;Nigeria;2366;Ebonyi;Maize (South/Main);7;11;19;22,
155;Nigeria;2366;Ebonyi;Rice (Irrigated);23;27;35;36,
155;Nigeria;2368;Gombe;Sorghum;14;18;32;35,
155;Nigeria;2371;Nassarawa;Maize (Second);23;26;33;36,
155;Nigeria;2371;Nassarawa;Maize (South/Main);7;13;20;22,
155;Nigeria;2371;Nassarawa;Rice (Irrigated);23;26;33;36,
155;Nigeria;2374;Ondo;Maize (Second);24;26;34;36,
155;Nigeria;2374;Ondo;Maize (South/Main);6;9;19;21,
155;Nigeria;2374;Ondo;Rice (Irrigated);24;26;34;36,
155;Nigeria;2375;Plateau;Maize (Second);23;26;33;36,
155;Nigeria;2375;Plateau;Maize (South/Main);10;12;20;22,
155;Nigeria;2375;Plateau;Rice (Irrigated);23;26;33;36,
155;Nigeria;2375;Plateau;Sorghum;11;15;32;35,
155;Nigeria;2376;Rivers;Maize (Second);24;27;35;2,
155;Nigeria;2376;Rivers;Maize (South/Main);6;10;17;21,
155;Nigeria;2376;Rivers;Rice (Irrigated);24;27;35;2,
155;Nigeria;2378;Sokoto;Sorghum;17;19;30;34,
155;Nigeria;2379;Zamfara;Sorghum;11;19;32;35,
156;Somalia;552;Juba Dhexe;Maize (Der);28;30;1;4,
156;Somalia;552;Juba Dhexe;Maize (Gu);9;11;20;24,
156;Somalia;552;Juba Dhexe;Sorghum (Der);28;30;1;4,
156;Somalia;552;Juba Dhexe;Sorghum (Gu);9;11;20;24,
156;Somalia;592;Hiraan;Maize (Der);27;29;1;3,
156;Somalia;592;Hiraan;Maize (Gu);9;11;18;23,
156;Somalia;592;Hiraan;Sorghum (Der);27;29;1;3,
156;Somalia;592;Hiraan;Sorghum (Gu);9;11;18;23,
156;Somalia;1699;Gedo;Maize (Der);27;29;1;3,
156;Somalia;1699;Gedo;Maize (Gu);8;10;17;21,
156;Somalia;1699;Gedo;Sorghum (Der);27;29;1;3,
156;Somalia;1699;Gedo;Sorghum (Gu);8;10;17;21,
156;Somalia;1701;Bay;Maize (Der);27;30;1;4,
156;Somalia;1701;Bay;Maize (Gu);8;12;18;23,
156;Somalia;1701;Bay;Sorghum (Der);27;30;1;4,
156;Somalia;1701;Bay;Sorghum (Gu);8;12;18;23,
156;Somalia;1702;Juba Hoose;Maize (Der);28;31;2;4,
156;Somalia;1702;Juba Hoose;Maize (Gu);10;13;22;25,
156;Somalia;1702;Juba Hoose;Sorghum (Der);28;31;2;4,
156;Somalia;1702;Juba Hoose;Sorghum (Gu);10;13;22;25,
156;Somalia;1703;Shabelle Hoose;Maize (Der);27;30;1;4,
156;Somalia;1703;Shabelle Hoose;Maize (Gu);9;13;19;25,
156;Somalia;1703;Shabelle Hoose;Sorghum (Der);27;30;1;4,
156;Somalia;1703;Shabelle Hoose;Sorghum (Gu);9;13;19;25,
156;Somalia;1704;Shabelle Dhexe;Maize (Der);27;30;1;4,
156;Somalia;1704;Shabelle Dhexe;Maize (Gu);9;11;19;25,
156;Somalia;1704;Shabelle Dhexe;Sorghum (Der);27;30;1;4,
156;Somalia;1704;Shabelle Dhexe;Sorghum (Gu);9;11;19;25,
156;Somalia;1710;Woqooyi Galbeed;Maize (Der);21;23;30;2,
156;Somalia;1710;Woqooyi Galbeed;Maize (Gu);8;10;17;18,
156;Somalia;1710;Woqooyi Galbeed;Sorghum (Der);21;23;30;2,
156;Somalia;1710;Woqooyi Galbeed;Sorghum (Gu);8;10;17;18,
157;D.R. Congo;100;Bandundu;Maize (Centre/Main);23;25;34;3,
157;D.R. Congo;100;Bandundu;Yams;5;9;17;19,
157;D.R. Congo;102;Bas-Congo;Maize (Centre/Main);27;29;1;4,
157;D.R. Congo;102;Bas-Congo;Yams;6;8;18;20,
157;D.R. Congo;828;Equateur;Cassava (North);22;24;34;36,
157;D.R. Congo;828;Equateur;Maize (North/Second);4;9;17;20,
157;D.R. Congo;828;Equateur;Rice (North);4;9;17;20,
157;D.R. Congo;828;Equateur;Yams;6;9;18;20,
157;D.R. Congo;831;Kasai Occidental;Maize (Centre/Main);24;25;35;3,
157;D.R. Congo;831;Kasai Occidental;Yams;7;8;17;18,
157;D.R. Congo;906;Kasai Oriental;Maize (Centre/Main);23;25;35;3,
157;D.R. Congo;906;Kasai Oriental;Yams;4;9;17;18,
157;D.R. Congo;908;Katanga;Cassava (South);2;7;14;19,
157;D.R. Congo;908;Katanga;Maize (Centre/Main);23;27;34;2,
157;D.R. Congo;908;Katanga;Maize (South/Second);2;6;14;18,
157;D.R. Congo;914;Kinshasa;Maize (Centre/Main);25;26;1;3,
157;D.R. Congo;914;Kinshasa;Yams;7;9;18;19,
157;D.R. Congo;920;Nord-Kivu;Cassava (North);23;24;30;3,
157;D.R. Congo;920;Nord-Kivu;Maize (North/Second);7;10;16;21,
157;D.R. Congo;920;Nord-Kivu;Rice (North);7;10;16;21,
157;D.R. Congo;920;Nord-Kivu;Yams;7;10;19;21,
157;D.R. Congo;929;Maniema;Maize (Centre/Main);23;26;35;1,
157;D.R. Congo;929;Maniema;Yams;5;7;18;19,
157;D.R. Congo;958;Orientale;Cassava (North);21;24;34;2,
157;D.R. Congo;958;Orientale;Maize (North/Second);5;9;16;21,
157;D.R. Congo;958;Orientale;Rice (North);5;9;16;21,
157;D.R. Congo;958;Orientale;Yams;5;9;19;21,
157;D.R. Congo;967;Sud-Kivu;Maize (Centre/Main);25;29;1;4,
157;D.R. Congo;967;Sud-Kivu;Yams;7;9;18;22,
160;Liberia;20;Nimba;Rice;23;24;35;36,
160;Liberia;20;Nimba;Yams;5;7;17;19,
160;Liberia;23;Bong;Rice;23;24;35;36,
160;Liberia;23;Bong;Yams;6;8;17;19,
160;Liberia;1088;Lofa;Rice;23;24;35;1,
160;Liberia;1088;Lofa;Yams;7;8;17;20,
160;Liberia;1275;Grand Bassa;Rice;24;25;34;1,
160;Liberia;1275;Grand Bassa;Yams;5;9;18;19,
160;Liberia;1282;Grand Kru;Rice;25;27;34;36,
160;Liberia;1282;Grand Kru;Yams;4;6;16;18,
160;Liberia;1295;Margibi;Rice;24;25;35;1,
160;Liberia;1295;Margibi;Yams;5;9;18;20,
160;Liberia;1296;Maryland;Rice;26;27;34;1,
160;Liberia;1296;Maryland;Yams;4;10;17;20,
160;Liberia;1298;Montserrado;Rice;24;25;35;2,
160;Liberia;1298;Montserrado;Yams;6;10;18;20,
161;North Korea;51;Chagang-do;Maize;8;12;30;31,
161;North Korea;51;Chagang-do;Rice;8;12;30;31,
161;North Korea;51;Chagang-do;Sorghum;8;12;30;31,
161;North Korea;51;Chagang-do;Soybean;8;12;30;31,
161;North Korea;476;Hamgyong-bukto;Maize;9;16;28;32,
161;North Korea;476;Hamgyong-bukto;Rice;9;16;28;32,
161;North Korea;476;Hamgyong-bukto;Sorghum;9;16;28;32,
161;North Korea;476;Hamgyong-bukto;Soybean;9;16;28;32,
161;North Korea;741;P'yongan-bukto;Maize;10;16;28;31,
161;North Korea;741;P'yongan-bukto;Rice;10;16;28;31,
161;North Korea;741;P'yongan-bukto;Sorghum;10;16;28;31,
161;North Korea;741;P'yongan-bukto;Soybean;10;16;28;31,
161;North Korea;758;Hwanghae-bukto;Maize;11;15;28;31,
161;North Korea;758;Hwanghae-bukto;Rice;11;15;28;31,
161;North Korea;758;Hwanghae-bukto;Sorghum;11;15;28;31,
161;North Korea;758;Hwanghae-bukto;Soybean;11;15;28;31,
161;North Korea;997;Kangwon-do;Maize;10;15;29;32,
161;North Korea;997;Kangwon-do;Rice;10;15;29;32,
161;North Korea;997;Kangwon-do;Sorghum;10;15;29;32,
161;North Korea;997;Kangwon-do;Soybean;10;15;29;32,
161;North Korea;1001;Kaesong-si;Maize;11;15;29;31,
161;North Korea;1001;Kaesong-si;Rice;11;15;29;31,
161;North Korea;1001;Kaesong-si;Sorghum;11;15;29;31,
161;North Korea;1001;Kaesong-si;Soybean;11;15;29;31,
161;North Korea;1003;P'yongyang-si;Maize;11;15;29;31,
161;North Korea;1003;P'yongyang-si;Rice;11;15;29;31,
161;North Korea;1003;P'yongyang-si;Sorghum;11;15;29;31,
161;North Korea;1003;P'yongyang-si;Soybean;11;15;29;31,
161;North Korea;1004;Hamgyong-namdo;Maize;10;15;29;32,
161;North Korea;1004;Hamgyong-namdo;Rice;10;15;29;32,
161;North Korea;1004;Hamgyong-namdo;Sorghum;10;15;29;32,
161;North Korea;1004;Hamgyong-namdo;Soybean;10;15;29;32,
161;North Korea;1005;Hwanghae-namdo;Maize;10;16;28;32,
161;North Korea;1005;Hwanghae-namdo;Rice;10;16;28;32,
161;North Korea;1005;Hwanghae-namdo;Sorghum;10;16;28;32,
161;North Korea;1005;Hwanghae-namdo;Soybean;10;16;28;32,
161;North Korea;1006;P'yongan-namdo;Maize;10;16;28;31,
161;North Korea;1006;P'yongan-namdo;Rice;10;16;28;31,
161;North Korea;1006;P'yongan-namdo;Sorghum;10;16;28;31,
161;North Korea;1006;P'yongan-namdo;Soybean;10;16;28;31,
161;North Korea;1007;Yanggang-do;Maize;10;13;29;30,
161;North Korea;1007;Yanggang-do;Rice;10;13;29;30,
161;North Korea;1007;Yanggang-do;Sorghum;10;13;29;30,
161;North Korea;1007;Yanggang-do;Soybean;10;13;29;30,
163;Kenya;5;Nakuru;Barley (Short rains);28;32;2;4,
163;Kenya;5;Nakuru;Beans (Long rains);9;11;25;27,
163;Kenya;5;Nakuru;Beans (Short rains);28;32;2;4,
163;Kenya;5;Nakuru;Maize (Long rains);9;11;35;4,
163;Kenya;5;Nakuru;Maize (Short rains);28;32;2;4,
163;Kenya;5;Nakuru;Millet (Long rains);9;11;17;27,
163;Kenya;5;Nakuru;Millet (Short rains);28;32;2;4,
163;Kenya;5;Nakuru;Sorghum (Long rains);9;11;22;27,
163;Kenya;5;Nakuru;Sorghum (Short rains);28;32;2;4,
163;Kenya;38;Siaya;Barley (Short rains);26;29;2;3,
163;Kenya;38;Siaya;Beans (Short rains);26;29;2;3,
163;Kenya;38;Siaya;Maize (Short rains);26;29;2;3,
163;Kenya;38;Siaya;Millet (Long rains);8;10;18;22,
163;Kenya;38;Siaya;Millet (Short rains);26;29;2;3,
163;Kenya;38;Siaya;Sorghum (Long rains);8;10;18;22,
163;Kenya;38;Siaya;Sorghum (Short rains);26;29;2;3,
163;Kenya;41;Keiyo-Marakwet;Barley (Short rains);28;30;2;4,
163;Kenya;41;Keiyo-Marakwet;Beans (Long rains);9;11;23;26,
163;Kenya;41;Keiyo-Marakwet;Beans (Short rains);28;30;2;4,
163;Kenya;41;Keiyo-Marakwet;Maize (Short rains);28;30;2;4,
163;Kenya;41;Keiyo-Marakwet;Millet (Long rains);9;10;16;19,
163;Kenya;41;Keiyo-Marakwet;Millet (Short rains);28;30;2;4,
163;Kenya;41;Keiyo-Marakwet;Sorghum (Long rains);9;11;23;26,
163;Kenya;41;Keiyo-Marakwet;Sorghum (Short rains);28;30;2;4,
163;Kenya;197;Kakamega;Barley (Short rains);26;28;1;3,
163;Kenya;197;Kakamega;Beans (Short rains);26;28;1;3,
163;Kenya;197;Kakamega;Maize (Long rains);9;11;34;2,
163;Kenya;197;Kakamega;Maize (Short rains);26;28;1;3,
163;Kenya;197;Kakamega;Millet (Long rains);9;10;19;24,
163;Kenya;197;Kakamega;Millet (Short rains);26;28;1;3,
163;Kenya;197;Kakamega;Sorghum (Long rains);9;10;19;24,
163;Kenya;197;Kakamega;Sorghum (Short rains);26;28;1;3,
163;Kenya;234;Lamu;Barley (Short rains);29;31;3;4,
163;Kenya;234;Lamu;Beans (Long rains);10;11;24;26,
163;Kenya;234;Lamu;Beans (Short rains);29;31;3;4,
163;Kenya;234;Lamu;Maize (Long rains);10;11;35;2,
163;Kenya;234;Lamu;Maize (Short rains);29;31;3;4,
163;Kenya;234;Lamu;Millet (Long rains);10;11;24;26,
163;Kenya;234;Lamu;Millet (Short rains);29;31;3;4,
163;Kenya;234;Lamu;Sorghum (Long rains);10;11;24;26,
163;Kenya;234;Lamu;Sorghum (Short rains);29;31;3;4,
163;Kenya;235;Vihiga;Barley (Short rains);25;28;1;3,
163;Kenya;235;Vihiga;Beans (Short rains);25;28;1;3,
163;Kenya;235;Vihiga;Maize (Short rains);25;28;1;3,
163;Kenya;235;Vihiga;Millet (Long rains);8;10;19;22,
163;Kenya;235;Vihiga;Millet (Short rains);25;28;1;3,
163;Kenya;235;Vihiga;Sorghum (Long rains);8;10;19;22,
163;Kenya;235;Vihiga;Sorghum (Short rains);25;28;1;3,
163;Kenya;247;Nyamira;Barley (Short rains);26;31;1;3,
163;Kenya;247;Nyamira;Beans (Short rains);26;31;1;3,
163;Kenya;247;Nyamira;Maize (Short rains);26;31;1;3,
163;Kenya;247;Nyamira;Millet (Long rains);7;9;17;20,
163;Kenya;247;Nyamira;Millet (Short rains);26;31;1;3,
163;Kenya;247;Nyamira;Sorghum (Short rains);26;31;1;3,
163;Kenya;330;Nairobi;Barley (Short rains);29;30;2;4,
163;Kenya;330;Nairobi;Beans (Short rains);29;30;2;4,
163;Kenya;330;Nairobi;Maize (Short rains);29;30;2;4,
163;Kenya;330;Nairobi;Millet (Long rains);8;10;19;22,
163;Kenya;330;Nairobi;Millet (Short rains);29;30;2;4,
163;Kenya;330;Nairobi;Sorghum (Long rains);8;10;19;22,
163;Kenya;330;Nairobi;Sorghum (Short rains);29;30;2;4,
163;Kenya;1084;Machakos;Barley (Short rains);29;30;2;4,
163;Kenya;1084;Machakos;Beans (Short rains);29;30;2;4,
163;Kenya;1084;Machakos;Maize (Short rains);29;30;2;4,
163;Kenya;1084;Machakos;Millet (Long rains);8;10;18;22,
163;Kenya;1084;Machakos;Millet (Short rains);29;30;2;4,
163;Kenya;1084;Machakos;Sorghum (Long rains);8;10;18;22,
163;Kenya;1084;Machakos;Sorghum (Short rains);29;30;2;4,
163;Kenya;1101;Makueni;Barley (Short rains);29;31;3;4,
163;Kenya;1101;Makueni;Beans (Short rains);29;31;3;4,
